SIZE,FUEL,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY,STATUS
3.0,gasoline,10,91.0,12.9,9.0,1
3.0,gasoline,10,105.0,12.9,8.0,1
3.0,gasoline,10,105.0,12.3,7.0,1
3.0,gasoline,10,90.0,11.8,6.0,1
3.0,gasoline,10,90.0,11.0,5.0,1
3.0,gasoline,10,88.0,8.8,4.0,1
3.0,gasoline,10,85.0,6.0,3.0,1
3.0,gasoline,10,83.0,3.1,2.0,1
3.0,gasoline,10,75.0,1.299999999999999,1.0,1
3.0,gasoline,20,96.0,0.0,75.0,0
3.0,gasoline,20,96.0,0.0,72.0,0
3.0,gasoline,20,103.0,1.299999999999999,69.0,1
3.0,gasoline,20,107.0,1.299999999999999,68.0,1
3.0,gasoline,20,96.0,4.0,67.0,1
3.0,gasoline,20,105.0,6.5,66.0,1
3.0,gasoline,20,104.0,7.5,65.0,1
3.0,gasoline,20,95.0,9.0,60.0,1
3.0,gasoline,20,103.0,12.0,55.0,1
3.0,gasoline,20,110.0,15.0,52.0,1
3.0,gasoline,20,112.0,14.6,51.0,1
3.0,gasoline,20,113.0,15.2,50.0,1
3.0,gasoline,20,111.0,14.9,48.0,1
3.0,gasoline,20,110.0,15.5,47.0,1
3.0,gasoline,20,95.0,16.0,46.0,1
3.0,gasoline,20,95.0,16.3,45.0,1
3.0,gasoline,20,92.0,16.0,44.0,1
3.0,gasoline,20,92.0,16.0,42.0,1
3.0,gasoline,20,104.0,15.5,40.0,1
3.0,gasoline,20,90.0,15.2,38.0,1
3.0,gasoline,20,90.0,15.2,36.0,1
3.0,gasoline,20,91.0,15.0,35.0,1
3.0,gasoline,20,108.0,15.2,34.0,1
3.0,gasoline,20,108.0,14.8,33.0,1
3.0,gasoline,20,90.0,14.1,32.0,1
3.0,gasoline,20,105.0,13.5,30.0,1
3.0,gasoline,20,92.0,13.3,28.0,1
3.0,gasoline,20,88.0,13.3,27.0,1
3.0,gasoline,20,106.0,12.8,26.0,1
3.0,gasoline,20,106.0,13.8,25.0,1
3.0,gasoline,20,106.0,13.3,24.0,1
3.0,gasoline,20,92.0,13.8,23.0,1
3.0,gasoline,20,91.0,13.6,22.0,1
3.0,gasoline,20,92.0,13.2,21.0,1
3.0,gasoline,20,106.0,13.2,20.0,1
3.0,gasoline,20,92.0,13.5,19.0,1
3.0,gasoline,20,90.0,13.2,18.0,1
3.0,gasoline,20,89.0,12.8,17.0,1
3.0,gasoline,20,92.0,12.3,16.0,1
3.0,gasoline,20,105.0,12.3,15.0,1
3.0,gasoline,20,93.0,11.5,14.0,1
3.0,gasoline,20,91.0,11.2,13.0,1
3.0,gasoline,20,91.0,11.9,12.0,1
3.0,gasoline,20,91.0,11.5,11.0,1
3.0,gasoline,20,105.0,12.3,10.0,1
3.0,gasoline,20,92.0,12.0,9.0,1
3.0,gasoline,20,91.0,12.2,8.0,1
3.0,gasoline,20,90.0,11.5,7.0,1
3.0,gasoline,20,90.0,11.0,6.0,1
3.0,gasoline,20,100.0,9.6,5.0,1
3.0,gasoline,20,87.0,7.8,4.0,1
3.0,gasoline,20,80.0,5.0,3.0,1
3.0,gasoline,20,78.0,3.7,2.0,1
3.0,gasoline,20,76.0,1.0,1.0,0
3.0,gasoline,30,106.0,0.0,75.0,0
3.0,gasoline,30,96.0,0.0,72.0,0
3.0,gasoline,30,101.0,1.299999999999999,69.0,1
3.0,gasoline,30,104.0,1.299999999999999,68.0,1
3.0,gasoline,30,96.0,2.2,67.0,1
3.0,gasoline,30,101.0,5.0,66.0,1
3.0,gasoline,30,103.0,7.0,65.0,1
3.0,gasoline,30,95.0,6.5,60.0,1
3.0,gasoline,30,103.0,14.4,55.0,1
3.0,gasoline,30,107.0,13.3,52.0,1
3.0,gasoline,30,107.0,13.8,51.0,1
3.0,gasoline,30,106.0,14.8,50.0,1
3.0,gasoline,30,109.0,15.4,48.0,1
3.0,gasoline,30,111.0,15.5,47.0,1
3.0,gasoline,30,112.0,16.0,46.0,1
3.0,gasoline,30,110.0,16.0,45.0,1
3.0,gasoline,30,111.0,16.3,44.0,1
3.0,gasoline,30,110.0,16.1,42.0,1
3.0,gasoline,30,110.0,15.2,40.0,1
3.0,gasoline,30,110.0,15.2,38.0,1
3.0,gasoline,30,110.0,14.8,36.0,1
3.0,gasoline,30,108.0,14.4,35.0,1
3.0,gasoline,30,108.0,14.2,34.0,1
3.0,gasoline,30,92.0,13.2,33.0,1
3.0,gasoline,30,89.0,14.2,32.0,1
3.0,gasoline,30,89.0,13.5,30.0,1
3.0,gasoline,30,89.0,12.3,28.0,1
3.0,gasoline,30,90.0,12.0,27.0,1
3.0,gasoline,30,92.0,12.5,26.0,1
3.0,gasoline,30,108.0,11.5,25.0,1
3.0,gasoline,30,107.0,12.3,24.0,1
3.0,gasoline,30,106.0,11.5,23.0,1
3.0,gasoline,30,88.0,11.9,22.0,1
3.0,gasoline,30,87.0,12.0,21.0,1
3.0,gasoline,30,106.0,11.5,20.0,1
3.0,gasoline,30,87.0,12.3,19.0,1
3.0,gasoline,30,86.0,11.6,18.0,1
3.0,gasoline,30,85.0,11.0,17.0,1
3.0,gasoline,30,89.0,10.9,16.0,1
3.0,gasoline,30,90.0,10.3,15.0,1
3.0,gasoline,30,89.0,10.7,14.0,1
3.0,gasoline,30,86.0,10.0,13.0,1
3.0,gasoline,30,85.0,10.7,12.0,1
3.0,gasoline,30,92.0,10.9,11.0,1
3.0,gasoline,30,90.0,12.0,10.0,1
3.0,gasoline,30,97.0,11.8,9.0,1
3.0,gasoline,30,92.0,11.3,8.0,1
3.0,gasoline,30,89.0,11.3,7.0,1
3.0,gasoline,30,87.0,11.0,6.0,1
3.0,gasoline,30,88.0,10.2,5.0,1
3.0,gasoline,30,87.0,9.2,4.0,1
3.0,gasoline,30,86.0,7.4,3.0,1
3.0,gasoline,30,78.0,4.5,2.0,1
3.0,gasoline,30,75.0,0.0,1.0,0
3.0,gasoline,40,104.0,0.0,75.0,0
3.0,gasoline,40,96.0,0.0,72.0,0
3.0,gasoline,40,96.0,0.0,70.0,0
3.0,gasoline,40,96.0,0.0,68.0,0
3.0,gasoline,40,96.0,1.3,67.0,1
3.0,gasoline,40,101.0,3.2,66.0,1
3.0,gasoline,40,102.0,4.5,65.0,1
3.0,gasoline,40,106.0,12.3,60.0,1
3.0,gasoline,40,107.0,9.2,55.0,1
3.0,gasoline,40,108.0,13.9,52.0,1
3.0,gasoline,40,94.0,13.9,51.0,1
3.0,gasoline,40,93.0,13.5,50.0,1
3.0,gasoline,40,93.0,14.5,48.0,1
3.0,gasoline,40,107.0,14.4,47.0,1
3.0,gasoline,40,107.0,14.5,46.0,1
3.0,gasoline,40,107.0,14.9,45.0,1
3.0,gasoline,40,107.0,15.2,44.0,1
3.0,gasoline,40,107.0,15.2,42.0,1
3.0,gasoline,40,108.0,14.8,40.0,1
3.0,gasoline,40,110.0,14.4,38.0,1
3.0,gasoline,40,110.0,14.4,36.0,1
3.0,gasoline,40,109.0,14.9,35.0,1
3.0,gasoline,40,107.0,14.4,34.0,1
3.0,gasoline,40,108.0,14.4,33.0,1
3.0,gasoline,40,106.0,14.5,32.0,1
3.0,gasoline,40,91.0,14.9,30.0,1
3.0,gasoline,40,92.0,14.1,28.0,1
3.0,gasoline,40,93.0,14.4,27.0,1
3.0,gasoline,40,106.0,13.5,26.0,1
3.0,gasoline,40,92.0,13.5,25.0,1
3.0,gasoline,40,90.0,12.5,24.0,1
3.0,gasoline,40,90.0,12.3,23.0,1
3.0,gasoline,40,87.0,13.2,22.0,1
3.0,gasoline,40,89.0,13.1,21.0,1
3.0,gasoline,40,90.0,12.3,20.0,1
3.0,gasoline,40,88.0,12.0,19.0,1
3.0,gasoline,40,86.0,11.5,18.0,1
3.0,gasoline,40,85.0,11.3,17.0,1
3.0,gasoline,40,92.0,11.5,16.0,1
3.0,gasoline,40,91.0,10.4,15.0,1
3.0,gasoline,40,89.0,10.9,14.0,1
3.0,gasoline,40,87.0,10.0,13.0,1
3.0,gasoline,40,90.0,10.0,12.0,1
3.0,gasoline,40,91.0,10.3,11.0,1
3.0,gasoline,40,90.0,10.0,10.0,1
3.0,gasoline,40,91.0,11.3,9.0,1
3.0,gasoline,40,91.0,11.5,8.0,1
3.0,gasoline,40,90.0,11.0,7.0,1
3.0,gasoline,40,87.0,11.2,6.0,1
3.0,gasoline,40,86.0,10.0,5.0,1
3.0,gasoline,40,85.0,9.2,4.0,1
3.0,gasoline,40,86.0,7.4,3.0,1
3.0,gasoline,40,80.0,4.5,2.0,1
3.0,gasoline,40,75.0,0.0,1.0,0
3.0,gasoline,50,95.0,0.0,75.0,0
3.0,gasoline,50,96.0,0.0,72.0,0
3.0,gasoline,50,96.0,0.0,70.0,0
3.0,gasoline,50,101.0,0.0,68.0,0
3.0,gasoline,50,101.0,0.0,67.0,0
3.0,gasoline,50,100.0,2.8,66.0,0
3.0,gasoline,50,104.0,4.0,65.0,0
3.0,gasoline,50,106.0,11.2,60.0,1
3.0,gasoline,50,94.0,6.4,55.0,1
3.0,gasoline,50,108.0,13.2,52.0,1
3.0,gasoline,50,108.0,12.5,51.0,1
3.0,gasoline,50,108.0,13.2,50.0,1
3.0,gasoline,50,108.0,13.4,48.0,1
3.0,gasoline,50,107.0,13.5,47.0,1
3.0,gasoline,50,106.0,13.3,46.0,1
3.0,gasoline,50,107.0,14.4,45.0,1
3.0,gasoline,50,92.0,14.9,44.0,1
3.0,gasoline,50,92.0,14.9,42.0,1
3.0,gasoline,50,92.0,13.6,40.0,1
3.0,gasoline,50,95.0,14.3,38.0,1
3.0,gasoline,50,108.0,14.5,36.0,1
3.0,gasoline,50,107.0,14.2,35.0,1
3.0,gasoline,50,107.0,14.1,34.0,1
3.0,gasoline,50,107.0,14.4,33.0,1
3.0,gasoline,50,106.0,14.1,32.0,1
3.0,gasoline,50,106.0,14.2,30.0,1
3.0,gasoline,50,108.0,13.5,28.0,1
3.0,gasoline,50,108.0,13.5,27.0,1
3.0,gasoline,50,107.0,13.3,26.0,1
3.0,gasoline,50,106.0,12.5,25.0,1
3.0,gasoline,50,105.0,12.9,24.0,1
3.0,gasoline,50,92.0,12.3,23.0,1
3.0,gasoline,50,106.0,12.5,22.0,1
3.0,gasoline,50,105.0,12.5,21.0,1
3.0,gasoline,50,105.0,11.5,20.0,1
3.0,gasoline,50,106.0,12.5,19.0,1
3.0,gasoline,50,104.0,12.0,18.0,1
3.0,gasoline,50,88.0,10.6,17.0,1
3.0,gasoline,50,93.0,10.4,16.0,1
3.0,gasoline,50,92.0,10.3,15.0,1
3.0,gasoline,50,90.0,11.0,14.0,1
3.0,gasoline,50,89.0,10.0,13.0,1
3.0,gasoline,50,92.0,9.9,12.0,1
3.0,gasoline,50,89.0,10.3,11.0,1
3.0,gasoline,50,90.0,10.3,10.0,1
3.0,gasoline,50,90.0,10.2,9.0,1
3.0,gasoline,50,91.0,11.2,8.0,1
3.0,gasoline,50,90.0,11.3,7.0,1
3.0,gasoline,50,90.0,10.5,6.0,1
3.0,gasoline,50,90.0,9.3,5.0,1
3.0,gasoline,50,86.0,8.3,4.0,1
3.0,gasoline,50,84.0,5.8,3.0,1
3.0,gasoline,50,82.0,3.2,2.0,0
3.0,gasoline,50,75.0,0.0,1.0,0
3.0,gasoline,60,102.0,0.0,75.0,0
3.0,gasoline,60,102.0,0.0,72.0,0
3.0,gasoline,60,102.0,0.0,70.0,0
3.0,gasoline,60,106.0,0.0,68.0,0
3.0,gasoline,60,97.0,2.8,67.0,0
3.0,gasoline,60,102.0,3.7,66.0,0
3.0,gasoline,60,103.0,4.4,65.0,1
3.0,gasoline,60,95.0,9.5,60.0,1
3.0,gasoline,60,107.0,11.0,55.0,1
3.0,gasoline,60,106.0,11.0,52.0,1
3.0,gasoline,60,105.0,11.6,51.0,1
3.0,gasoline,60,105.0,12.5,50.0,1
3.0,gasoline,60,108.0,12.6,48.0,1
3.0,gasoline,60,110.0,13.8,47.0,1
3.0,gasoline,60,109.0,13.8,46.0,1
3.0,gasoline,60,108.0,14.2,45.0,1
3.0,gasoline,60,108.0,14.2,44.0,1
3.0,gasoline,60,107.0,14.8,42.0,1
3.0,gasoline,60,107.0,13.8,40.0,1
3.0,gasoline,60,108.0,14.6,38.0,1
3.0,gasoline,60,107.0,14.4,36.0,1
3.0,gasoline,60,108.0,14.5,35.0,1
3.0,gasoline,60,108.0,14.1,34.0,1
3.0,gasoline,60,107.0,14.2,33.0,1
3.0,gasoline,60,107.0,14.2,32.0,1
3.0,gasoline,60,106.0,14.0,30.0,1
3.0,gasoline,60,107.0,13.6,28.0,1
3.0,gasoline,60,108.0,13.5,27.0,1
3.0,gasoline,60,106.0,12.6,26.0,1
3.0,gasoline,60,106.0,12.5,25.0,1
3.0,gasoline,60,106.0,12.5,24.0,1
3.0,gasoline,60,105.0,12.2,23.0,1
3.0,gasoline,60,107.0,12.3,22.0,1
3.0,gasoline,60,105.0,12.3,21.0,1
3.0,gasoline,60,104.0,12.0,20.0,1
3.0,gasoline,60,90.0,12.2,19.0,1
3.0,gasoline,60,90.0,11.9,18.0,1
3.0,gasoline,60,89.0,11.5,17.0,1
3.0,gasoline,60,92.0,10.9,16.0,1
3.0,gasoline,60,89.0,11.2,15.0,1
3.0,gasoline,60,88.0,11.0,14.0,1
3.0,gasoline,60,86.0,9.5,13.0,1
3.0,gasoline,60,90.0,9.6,12.0,1
3.0,gasoline,60,90.0,9.3,11.0,1
3.0,gasoline,60,88.0,9.9,10.0,1
3.0,gasoline,60,90.0,10.7,9.0,1
3.0,gasoline,60,91.0,11.0,8.0,1
3.0,gasoline,60,90.0,10.6,7.0,1
3.0,gasoline,60,87.0,10.2,6.0,1
3.0,gasoline,60,88.0,9.7,5.0,1
3.0,gasoline,60,87.0,8.6,4.0,1
3.0,gasoline,60,85.0,5.8,3.0,1
3.0,gasoline,60,83.0,3.4,2.0,0
3.0,gasoline,60,84.0,0.0,1.0,0
3.0,gasoline,70,96.0,0.0,75.0,0
3.0,gasoline,70,103.0,0.0,72.0,0
3.0,gasoline,70,105.0,0.0,70.0,0
3.0,gasoline,70,104.0,0.0,68.0,0
3.0,gasoline,70,103.0,1.9,67.0,0
3.0,gasoline,70,102.0,2.8,66.0,0
3.0,gasoline,70,102.0,3.2,65.0,0
3.0,gasoline,70,106.0,7.2,60.0,0
3.0,gasoline,70,106.0,7.5,55.0,1
3.0,gasoline,70,108.0,9.7,52.0,1
3.0,gasoline,70,103.0,9.5,51.0,1
3.0,gasoline,70,103.0,10.6,50.0,1
3.0,gasoline,70,105.0,11.0,48.0,1
3.0,gasoline,70,105.0,12.2,47.0,1
3.0,gasoline,70,106.0,12.0,46.0,1
3.0,gasoline,70,106.0,12.5,45.0,1
3.0,gasoline,70,106.0,12.5,44.0,1
3.0,gasoline,70,108.0,12.9,42.0,1
3.0,gasoline,70,107.0,13.2,40.0,1
3.0,gasoline,70,108.0,13.5,38.0,1
3.0,gasoline,70,106.0,13.5,36.0,1
3.0,gasoline,70,107.0,13.6,35.0,1
3.0,gasoline,70,106.0,13.0,34.0,1
3.0,gasoline,70,91.0,12.9,33.0,1
3.0,gasoline,70,106.0,12.6,32.0,1
3.0,gasoline,70,90.0,13.0,30.0,1
3.0,gasoline,70,92.0,13.3,28.0,1
3.0,gasoline,70,95.0,12.9,27.0,1
3.0,gasoline,70,106.0,12.0,26.0,1
3.0,gasoline,70,106.0,11.6,25.0,1
3.0,gasoline,70,105.0,11.6,24.0,1
3.0,gasoline,70,95.0,11.2,23.0,1
3.0,gasoline,70,107.0,10.7,22.0,1
3.0,gasoline,70,104.0,10.9,21.0,1
3.0,gasoline,70,104.0,11.0,20.0,1
3.0,gasoline,70,92.0,11.2,19.0,1
3.0,gasoline,70,91.0,11.0,18.0,1
3.0,gasoline,70,88.0,10.7,17.0,1
3.0,gasoline,70,92.0,10.6,16.0,1
3.0,gasoline,70,90.0,10.7,15.0,1
3.0,gasoline,70,87.0,10.6,14.0,1
3.0,gasoline,70,86.0,9.3,13.0,1
3.0,gasoline,70,89.0,8.8,12.0,1
3.0,gasoline,70,88.0,8.6,11.0,1
3.0,gasoline,70,88.0,8.3,10.0,1
3.0,gasoline,70,89.0,9.3,9.0,1
3.0,gasoline,70,90.0,9.5,8.0,1
3.0,gasoline,70,90.0,10.2,7.0,1
3.0,gasoline,70,87.0,10.3,6.0,1
3.0,gasoline,70,86.0,9.5,5.0,1
3.0,gasoline,70,87.0,8.1,4.0,1
3.0,gasoline,70,86.0,5.8,3.0,0
3.0,gasoline,70,80.0,3.8,2.0,0
3.0,gasoline,70,75.0,0.0,1.0,0
3.0,gasoline,80,96.0,0.0,75.0,0
3.0,gasoline,80,102.0,0.0,72.0,0
3.0,gasoline,80,102.0,0.0,70.0,0
3.0,gasoline,80,102.0,0.0,68.0,0
3.0,gasoline,80,96.0,2.0,67.0,0
3.0,gasoline,80,96.0,2.8,66.0,0
3.0,gasoline,80,105.0,2.8,65.0,0
3.0,gasoline,80,95.0,5.8,60.0,0
3.0,gasoline,80,94.0,6.5,55.0,0
3.0,gasoline,80,107.0,8.2,52.0,0
3.0,gasoline,80,103.0,8.2,51.0,0
3.0,gasoline,80,103.0,9.0,50.0,1
3.0,gasoline,80,106.0,10.5,48.0,1
3.0,gasoline,80,104.0,11.9,47.0,1
3.0,gasoline,80,106.0,11.2,46.0,1
3.0,gasoline,80,105.0,11.6,45.0,1
3.0,gasoline,80,106.0,12.0,44.0,1
3.0,gasoline,80,107.0,12.2,42.0,1
3.0,gasoline,80,106.0,11.6,40.0,1
3.0,gasoline,80,110.0,11.6,38.0,1
3.0,gasoline,80,106.0,12.3,36.0,1
3.0,gasoline,80,106.0,12.6,35.0,1
3.0,gasoline,80,105.0,12.5,34.0,1
3.0,gasoline,80,106.0,12.3,33.0,1
3.0,gasoline,80,106.0,11.8,32.0,1
3.0,gasoline,80,106.0,12.2,30.0,1
3.0,gasoline,80,106.0,11.6,28.0,1
3.0,gasoline,80,106.0,12.0,27.0,1
3.0,gasoline,80,105.0,11.3,26.0,1
3.0,gasoline,80,105.0,10.6,25.0,1
3.0,gasoline,80,104.0,10.4,24.0,1
3.0,gasoline,80,104.0,11.3,23.0,1
3.0,gasoline,80,106.0,10.6,22.0,1
3.0,gasoline,80,92.0,10.5,21.0,1
3.0,gasoline,80,104.0,10.0,20.0,1
3.0,gasoline,80,104.0,11.0,19.0,1
3.0,gasoline,80,90.0,10.7,18.0,1
3.0,gasoline,80,89.0,10.4,17.0,1
3.0,gasoline,80,91.0,10.3,16.0,1
3.0,gasoline,80,89.0,10.3,15.0,1
3.0,gasoline,80,90.0,10.6,14.0,1
3.0,gasoline,80,88.0,9.3,13.0,1
3.0,gasoline,80,91.0,8.6,12.0,1
3.0,gasoline,80,88.0,7.7,11.0,1
3.0,gasoline,80,92.0,7.9,10.0,1
3.0,gasoline,80,89.0,8.5,9.0,1
3.0,gasoline,80,90.0,9.3,8.0,1
3.0,gasoline,80,89.0,10.0,7.0,1
3.0,gasoline,80,88.0,9.5,6.0,1
3.0,gasoline,80,86.0,9.5,5.0,1
3.0,gasoline,80,87.0,7.7,4.0,0
3.0,gasoline,80,85.0,5.0,3.0,0
3.0,gasoline,80,80.0,3.2,2.0,0
3.0,gasoline,80,75.0,0.0,1.0,0
3.0,gasoline,90,103.0,0.0,75.0,0
3.0,gasoline,90,98.0,0.0,72.0,0
3.0,gasoline,90,104.0,0.0,70.0,0
3.0,gasoline,90,102.0,0.0,68.0,0
3.0,gasoline,90,96.0,2.1,67.0,0
3.0,gasoline,90,96.0,2.5,66.0,0
3.0,gasoline,90,105.0,3.1,65.0,0
3.0,gasoline,90,95.0,6.4,60.0,0
3.0,gasoline,90,106.0,6.1,55.0,0
3.0,gasoline,90,106.0,7.0,52.0,0
3.0,gasoline,90,104.0,8.5,51.0,0
3.0,gasoline,90,104.0,10.0,50.0,1
3.0,gasoline,90,106.0,10.9,48.0,1
3.0,gasoline,90,106.0,11.0,47.0,1
3.0,gasoline,90,106.0,12.0,46.0,1
3.0,gasoline,90,107.0,13.1,45.0,1
3.0,gasoline,90,106.0,11.9,44.0,1
3.0,gasoline,90,105.0,11.0,42.0,1
3.0,gasoline,90,106.0,11.0,40.0,1
3.0,gasoline,90,110.0,12.2,38.0,1
3.0,gasoline,90,106.0,12.2,36.0,1
3.0,gasoline,90,106.0,12.5,35.0,1
3.0,gasoline,90,106.0,12.6,34.0,1
3.0,gasoline,90,105.0,13.2,33.0,1
3.0,gasoline,90,106.0,12.6,32.0,1
3.0,gasoline,90,105.0,12.8,30.0,1
3.0,gasoline,90,106.0,12.8,28.0,1
3.0,gasoline,90,106.0,12.0,27.0,1
3.0,gasoline,90,105.0,11.5,26.0,1
3.0,gasoline,90,105.0,11.0,25.0,1
3.0,gasoline,90,104.0,10.6,24.0,1
3.0,gasoline,90,104.0,10.2,23.0,1
3.0,gasoline,90,105.0,10.6,22.0,1
3.0,gasoline,90,105.0,10.0,21.0,1
3.0,gasoline,90,104.0,10.2,20.0,1
3.0,gasoline,90,91.0,10.2,19.0,1
3.0,gasoline,90,90.0,11.2,18.0,1
3.0,gasoline,90,89.0,10.9,17.0,1
3.0,gasoline,90,102.0,10.9,16.0,1
3.0,gasoline,90,89.0,10.9,15.0,1
3.0,gasoline,90,90.0,10.4,14.0,1
3.0,gasoline,90,88.0,9.5,13.0,1
3.0,gasoline,90,90.0,8.2,12.0,1
3.0,gasoline,90,88.0,7.4,11.0,1
3.0,gasoline,90,89.0,7.9,10.0,1
3.0,gasoline,90,89.0,8.5,9.0,1
3.0,gasoline,90,90.0,8.9,8.0,1
3.0,gasoline,90,88.0,10.0,7.0,1
3.0,gasoline,90,87.0,9.7,6.0,1
3.0,gasoline,90,86.0,9.2,5.0,1
3.0,gasoline,90,86.0,7.5,4.0,0
3.0,gasoline,90,85.0,4.4,3.0,0
3.0,gasoline,90,84.0,3.2,2.0,0
3.0,gasoline,90,75.0,0.0,1.0,0
3.0,gasoline,100,98.0,0.0,75.0,0
3.0,gasoline,100,102.0,0.0,72.0,0
3.0,gasoline,100,106.0,0.0,70.0,0
3.0,gasoline,100,104.0,0.0,68.0,0
3.0,gasoline,100,103.0,1.5,67.0,0
3.0,gasoline,100,103.0,2.1,66.0,0
3.0,gasoline,100,105.0,2.5,65.0,0
3.0,gasoline,100,95.0,3.4,60.0,0
3.0,gasoline,100,105.0,4.4,55.0,0
3.0,gasoline,100,106.0,5.4,52.0,0
3.0,gasoline,100,102.0,4.9,51.0,0
3.0,gasoline,100,95.0,5.7,50.0,1
3.0,gasoline,100,105.0,7.1,48.0,1
3.0,gasoline,100,104.0,7.4,47.0,1
3.0,gasoline,100,104.0,8.6,46.0,1
3.0,gasoline,100,104.0,8.8,45.0,1
3.0,gasoline,100,103.0,9.1,44.0,1
3.0,gasoline,100,103.0,9.9,42.0,1
3.0,gasoline,100,104.0,8.8,40.0,1
3.0,gasoline,100,107.0,9.6,38.0,1
3.0,gasoline,100,104.0,10.3,36.0,1
3.0,gasoline,100,104.0,10.3,35.0,1
3.0,gasoline,100,105.0,10.0,34.0,1
3.0,gasoline,100,105.0,10.0,33.0,1
3.0,gasoline,100,105.0,9.0,32.0,1
3.0,gasoline,100,103.0,10.3,30.0,1
3.0,gasoline,100,105.0,10.4,28.0,1
3.0,gasoline,100,104.0,9.7,27.0,1
3.0,gasoline,100,104.0,7.5,26.0,1
3.0,gasoline,100,103.0,7.5,25.0,1
3.0,gasoline,100,104.0,7.4,24.0,1
3.0,gasoline,100,103.0,6.5,23.0,1
3.0,gasoline,100,104.0,6.5,22.0,1
3.0,gasoline,100,92.0,5.6,21.0,1
3.0,gasoline,100,94.0,6.0,20.0,1
3.0,gasoline,100,91.0,7.5,19.0,1
3.0,gasoline,100,89.0,7.0,18.0,1
3.0,gasoline,100,87.0,8.5,17.0,1
3.0,gasoline,100,91.0,9.0,16.0,1
3.0,gasoline,100,90.0,9.9,15.0,1
3.0,gasoline,100,88.0,9.7,14.0,1
3.0,gasoline,100,88.0,7.8,13.0,1
3.0,gasoline,100,89.0,4.9,12.0,1
3.0,gasoline,100,88.0,4.6,11.0,1
3.0,gasoline,100,92.0,5.6,10.0,1
3.0,gasoline,100,89.0,5.2,9.0,1
3.0,gasoline,100,90.0,5.8,8.0,1
3.0,gasoline,100,89.0,7.1,7.0,1
3.0,gasoline,100,89.0,7.5,6.0,1
3.0,gasoline,100,88.0,7.0,5.0,1
3.0,gasoline,100,86.0,6.5,4.0,0
3.0,gasoline,100,85.0,3.7,3.0,0
3.0,gasoline,100,79.0,3.0,2.0,0
3.0,gasoline,100,75.0,0.0,1.0,0
3.0,gasoline,110,108.0,0.0,75.0,0
3.0,gasoline,110,96.0,0.0,72.0,0
3.0,gasoline,110,96.0,0.0,70.0,0
3.0,gasoline,110,96.0,0.0,68.0,0
3.0,gasoline,110,96.0,1.5,67.0,0
3.0,gasoline,110,96.0,1.9,66.0,0
3.0,gasoline,110,106.0,2.7,65.0,0
3.0,gasoline,110,96.0,3.7,60.0,0
3.0,gasoline,110,95.0,3.4,55.0,0
3.0,gasoline,110,108.0,4.2,52.0,0
3.0,gasoline,110,102.0,4.8,51.0,0
3.0,gasoline,110,95.0,5.0,50.0,0
3.0,gasoline,110,104.0,5.7,48.0,0
3.0,gasoline,110,105.0,6.8,47.0,0
3.0,gasoline,110,104.0,6.7,46.0,0
3.0,gasoline,110,106.0,6.8,45.0,0
3.0,gasoline,110,105.0,7.4,44.0,1
3.0,gasoline,110,106.0,7.1,42.0,1
3.0,gasoline,110,106.0,7.7,40.0,1
3.0,gasoline,110,108.0,7.8,38.0,1
3.0,gasoline,110,106.0,8.1,36.0,1
3.0,gasoline,110,107.0,8.9,35.0,1
3.0,gasoline,110,106.0,8.5,34.0,1
3.0,gasoline,110,104.0,8.7,33.0,1
3.0,gasoline,110,107.0,8.8,32.0,1
3.0,gasoline,110,106.0,10.6,30.0,1
3.0,gasoline,110,105.0,8.8,28.0,1
3.0,gasoline,110,106.0,9.3,27.0,1
3.0,gasoline,110,106.0,10.0,26.0,1
3.0,gasoline,110,104.0,8.5,25.0,1
3.0,gasoline,110,106.0,9.2,24.0,1
3.0,gasoline,110,104.0,7.3,23.0,1
3.0,gasoline,110,103.0,7.5,22.0,1
3.0,gasoline,110,92.0,6.5,21.0,1
3.0,gasoline,110,95.0,6.1,20.0,1
3.0,gasoline,110,101.0,6.5,19.0,1
3.0,gasoline,110,101.0,6.0,18.0,1
3.0,gasoline,110,100.0,7.0,17.0,1
3.0,gasoline,110,100.0,7.7,16.0,1
3.0,gasoline,110,92.0,8.5,15.0,1
3.0,gasoline,110,91.0,9.3,14.0,1
3.0,gasoline,110,89.0,6.5,13.0,1
3.0,gasoline,110,91.0,6.1,12.0,1
3.0,gasoline,110,87.0,5.2,11.0,1
3.0,gasoline,110,92.0,4.9,10.0,1
3.0,gasoline,110,90.0,5.0,9.0,1
3.0,gasoline,110,89.0,4.5,8.0,1
3.0,gasoline,110,92.0,7.0,7.0,1
3.0,gasoline,110,89.0,8.1,6.0,1
3.0,gasoline,110,89.0,7.5,5.0,0
3.0,gasoline,110,87.0,6.7,4.0,0
3.0,gasoline,110,83.0,3.7,3.0,0
3.0,gasoline,110,79.0,3.1,2.0,0
3.0,gasoline,110,74.5,0.0,1.0,0
3.0,gasoline,120,97.0,0.0,75.0,0
3.0,gasoline,120,96.0,0.0,72.0,0
3.0,gasoline,120,96.0,0.0,70.0,0
3.0,gasoline,120,96.0,0.0,68.0,0
3.0,gasoline,120,96.0,1.5,67.0,0
3.0,gasoline,120,96.0,1.9,66.0,0
3.0,gasoline,120,96.0,2.2,65.0,0
3.0,gasoline,120,95.0,3.3,60.0,0
